,index,text,cluster,tweet_id,created_at,author_id,inbound,week,urgency_score,is_repeat_customer,has_prior_interaction,escalation_risk
9390,9390,mention 387362 hi jamie if you dm us with your order number address and postcode we can look into this for you david,2,13120,2017-11-03 01:43:03+00:00,118696,True,2017-10-30/2017-11-05,0,True,True,4
9415,9415,really mention morrisons christmas carols not inclusive sen as well as religion and it s still early nov trying to drive ur staff crazy are u,0,13146,2017-11-01 05:29:12+00:00,118701,True,2017-10-30/2017-11-05,0,True,True,4
9388,9388,mention 247171 you are most welcome kmg,2,13117,2017-11-02 11:59:05+00:00,118696,True,2017-10-30/2017-11-05,0,True,True,4
6410,6410,mention british_airways hi ba urgently need your help on my booking how to change the date of departure,0,9516,2017-11-01 00:09:33+00:00,117722,True,2017-10-30/2017-11-05,2,False,False,4
6351,6351,wells fargo is such a piece of shit,0,9454,2017-11-01 00:49:52+00:00,117695,True,2017-10-30/2017-11-05,0,True,True,4
9552,9552,mention safaricom_care i renewed my homefibre subscription 2hrs ago bt still hvent bn reconnected called 400 bt was disconnected after 5mins,1,13306,2017-11-01 01:56:44+00:00,118744,True,2017-10-30/2017-11-05,0,True,True,4
6409,6409,mention sprintcare they are making her wait until 10 31 we have called three times number still works is this normal she s elderly,1,9514,2017-11-01 00:05:53+00:00,117721,True,2017-10-30/2017-11-05,0,True,True,4
6536,6536,waiting for delivery i hope mention 115821 carrier doesn't drop toss my packages like yesterday or leave it at the communal area like last week,2,9649,2017-10-30 19:38:53+00:00,117757,True,2017-10-30/2017-11-05,0,True,True,4
6596,6596,mention 491852 find out more info on how to request a ride here,0,9721,2017-10-30 21:28:24+00:00,117773,True,2017-10-30/2017-11-05,0,True,True,4
6353,6353,mention 528628 they are all off peak yes,0,9457,2017-11-01 00:53:04+00:00,117695,True,2017-10-30/2017-11-05,0,True,True,4
6534,6534,mention asktarget mention 500519 saw mention 41919 gwen was serving up jams,2,9647,2017-10-30 20:24:00+00:00,117757,True,2017-10-30/2017-11-05,0,True,True,4
9538,9538,mention 488437 i'm sorry for the frustration let's look into this in real time please call or chat with us here ba,1,13289,2017-10-30 13:31:18+00:00,118741,True,2017-10-30/2017-11-05,0,True,True,4
6690,6690,mention 132139 sorry du hast den falschen link bekommen der soll es sein wir freuen uns auf dich,2,9819,2017-11-01 00:13:08+00:00,117801,True,2017-10-30/2017-11-05,0,True,True,4
9536,9536,again a smooth flight with a very kind and nice crew aboard mention british_airways 964 heading to ham today thanks for your excellent service,0,13287,2017-10-30 19:04:09+00:00,118741,True,2017-10-30/2017-11-05,0,True,True,4
6545,6545,ordered tacos from a place through mention 116057 got my delivery when i got upstairs and opened the bag i found a container of fruit and white rice what notwhatiordered youneedaphonenumber,0,9662,2017-10-31 02:21:33+00:00,117759,True,2017-10-30/2017-11-05,0,True,True,4
6471,6471,the spectrum app isn t working again what gives mention ask_spectrum,1,9582,2017-11-01 00:17:51+00:00,117741,True,2017-10-30/2017-11-05,0,True,True,4
6546,6546,mention 235282 i did not hear back from you yet please let me know whether your issue is resolved or you need additional help emil,1,9664,2017-10-31 01:22:54+00:00,AdobeCare,False,2017-10-30/2017-11-05,2,False,False,4
6599,6599,mention 396926 thank you for your tweet we ll have a home run tracker on that we ll update daily surduanemcgurn,0,9724,2017-10-31 21:14:48+00:00,117774,True,2017-10-30/2017-11-05,0,True,True,4
9572,9572,mention 465267 sounds like you need to upgrade for sure dm us with what you're thinking we can make it happen for you terril,2,13328,2017-12-01 01:34:20+00:00,118754,True,2017-11-27/2017-12-03,0,True,True,4
6558,6558,mention 269058 hey looking good thanks for the mention enjoy the rest of your week mark,2,9677,2017-10-30 22:07:04+00:00,117761,True,2017-10-30/2017-11-05,0,True,True,4
6287,6287,mention 115858 i m tired of seeing this fix this damn glitch ios11 iphone,1,9385,2017-10-31 23:58:22+00:00,117674,True,2017-10-30/2017-11-05,0,True,True,4
9286,9286,mention 255999 sorry yo hear about te order let us look into it have you reported it to the support team here hr,2,12998,2017-11-01 02:16:21+00:00,118656,True,2017-10-30/2017-11-05,0,True,True,4
6560,6560,mention 747430 ebay messages are forwarded to the email address registered with ebay as long as you reply through the link that takes you through ebay that should be fine can you dm us with your email full name and postal code so we can take a closer look s,2,9679,2017-10-27 21:19:36+00:00,117761,True,2017-10-23/2017-10-29,0,True,True,4
6564,6564,mention 501650 i'm so sorry to hear this for more information about missing package keep us posted lh,2,9685,2017-10-26 17:54:08+00:00,117762,True,2017-10-23/2017-10-29,0,True,True,4
6570,6570,mention 115911 why i cannot process my referrals friend to tmobile i cannot gey my 50 dollars gift card whyyyyyy,1,9694,2017-10-31 23:55:12+00:00,117763,True,2017-10-30/2017-11-05,0,True,True,4
6283,6283,mention 292846 we recommend just navigating away from that page you can learn more about these popups here,2,9380,2017-10-30 19:07:37+00:00,117673,True,2017-10-30/2017-11-05,0,True,True,4
9576,9576,starting to regret rcn move no internet no phone no cable need i mention it's the world series mention 196577,1,13331,2017-12-01 01:37:42+00:00,118754,True,2017-11-27/2017-12-03,0,True,True,4
6281,6281,mention 450760 hi ste can i please ask you to dm us and we will be happy to assist you further thanks lara,2,9377,2017-10-30 19:52:59+00:00,117673,True,2017-10-30/2017-11-05,0,True,True,4
6279,6279,mention 122760 mention ihgservice refreshing page has sorted it,1,9375,2017-10-31 02:59:13+00:00,117673,True,2017-10-30/2017-11-05,0,True,True,4
6566,6566,mention 314165 lamentamos saber isso david siga o nosso twitter e envie uma mensagem direta para nós assim conseguir enviar futuras intrções,2,9688,2017-10-25 01:36:41+00:00,117762,True,2017-10-23/2017-10-29,0,True,True,4
6277,6277,mention 133120 if you keep receipts for any purchases you need to make you can send them to us and we can set up and assess your claim davina 2 2,2,9373,2017-10-31 12:55:02+00:00,117673,True,2017-10-30/2017-11-05,0,True,True,4
6275,6275,i have been to mention chipotletweets 2 7 billion times since the queso came out how hard is it to have a tiny sample to offer customers to try it,0,9371,2017-10-31 23:57:08+00:00,117673,True,2017-10-30/2017-11-05,0,True,True,4
9583,9583,peckhamrye lines have now reopened trains may continue to be delayed by up to 20 minutes cancelled or revised disruption is expected to continue until 17 30,0,13338,2017-11-01 02:04:26+00:00,118757,True,2017-10-30/2017-11-05,0,True,True,4
9566,9566,mention ask_spectrum no longer a feature here are my options,1,13321,2017-11-03 15:51:21+00:00,118745,True,2017-10-30/2017-11-05,0,True,True,4
6748,6748,mention 131792 hi ryan any items found on board are handed to the lost property department at london heathrow i'm afraid you'll need to contact them directly rach,0,9877,2017-11-01 09:30:22+00:00,117821,True,2017-10-30/2017-11-05,0,True,True,4
6557,6557,mention 684474 i see that you've recently posted to comcast i can help the issues you're experiencing with your services dm yo,1,9676,2017-10-31 17:28:59+00:00,AdobeCare,False,2017-10-30/2017-11-05,2,False,False,4
6308,6308,mention 262916 here to help you what's the error you are getting,1,9409,2017-11-01 01:40:51+00:00,comcastcares,False,2017-10-30/2017-11-05,2,False,False,4
9407,9407,mention 136942 hello teresa i hope you had a good holiday i just wanted to check back in with you were you able to add the extra channels to your account jb,1,13138,2017-11-01 03:12:39+00:00,118701,True,2017-10-30/2017-11-05,0,True,True,4
9406,9406,mention applesupport mention 115858 ever since i updated my iphone 6 to iso 11 it's been sluggish and unresponsive i have 4 gigs of space on my phone why do you keep releasing firmware that makes previous models useless,1,13137,2017-11-01 03:14:26+00:00,118701,True,2017-10-30/2017-11-05,0,True,True,4
9307,9307,mention 599450 aww that's brilliant d thanks for getting in touch jenna,2,13020,2017-11-01 01:08:57+00:00,118664,True,2017-10-30/2017-11-05,0,True,True,4
6551,6551,mention 521378 hi helen it would be at the discretion of the driver unfortunately but i'm sure they'll be happy to assist you ewan,0,9670,2017-11-01 15:49:36+00:00,117760,True,2017-10-30/2017-11-05,0,True,True,4
6718,6718,mention 316918 hello eloisa pls follow dm your skymiles and ticket concerning this flight ard,0,9847,2017-11-01 00:17:51+00:00,117811,True,2017-10-30/2017-11-05,0,True,True,4
9555,9555,mention 354499 please send us a direct message so that we can further assist you 2 2 es,2,13309,2017-11-01 01:50:33+00:00,118745,True,2017-10-30/2017-11-05,0,True,True,4
9405,9405,mention microsofthelps i encounter the problem more often than not on my workstations custom pc s running windows 10,1,13136,2017-11-01 03:11:00+00:00,AmazonHelp,False,2017-10-30/2017-11-05,2,False,False,4
6730,6730,can you spot the difference with what we ordered compared to what s advertised mention marksandspencer,2,9859,2017-11-01 00:46:23+00:00,117814,True,2017-10-30/2017-11-05,0,True,True,4
6576,6576,mention 127737 you can give it a try but as i previously stated this is being looked into fb,2,9700,2017-11-01 00:10:35+00:00,117765,True,2017-10-30/2017-11-05,0,True,True,4
9297,9297,mention 766581 on it br,2,13009,2017-11-01 01:14:24+00:00,118660,True,2017-10-30/2017-11-05,0,True,True,4
6556,6556,mention british_airways what an enjoyable flight ba2959 has been today fab service smooth flight and cabin crew were amazing thank you for being brill,0,9675,2017-10-31 19:34:48+00:00,117761,True,2017-10-30/2017-11-05,0,True,True,4
9401,9401,mention 217163 that's great news please reach out anytime,2,13130,2017-11-01 02:23:06+00:00,118701,True,2017-10-30/2017-11-05,0,True,True,4
9404,9404,mention 803596 hello jessica it looks as though you were given the incorrect link i'm so sorry about that please give this one a try one of our chat or phone agents will be able to look into options to assist wb,2,13135,2017-11-01 02:52:46+00:00,118701,True,2017-10-30/2017-11-05,0,True,True,4
9560,9560,mention 439365 mention gwrhelp mention 125861 ok martin i may do that i'm on social media most days but never spotted the disruption i hardly ever book in advance i never will again,0,13316,2017-11-01 01:47:51+00:00,118749,True,2017-10-30/2017-11-05,2,False,False,4
9554,9554,mention 598934 we'd like to help with any issues you're experiencing on your iphone could you tell us more details about the issue and let us know what version of ios you see in settings general about,1,13308,2017-11-01 01:53:47+00:00,AmericanAir,False,2017-10-30/2017-11-05,2,False,False,4
6412,6412,mention 283310 we sincerely apologize for the inconvenience we are currently carrying out an upgrade we implore you to please bear with us as soon we would be able to assist you kindly try again later ga,2,9515,2017-11-01 00:00:18+00:00,117721,True,2017-10-30/2017-11-05,0,True,True,4
9533,9533,mention verizonsupport yes,1,13284,2017-11-01 10:49:42+00:00,118741,True,2017-10-30/2017-11-05,0,True,True,4
6494,6494,mention ask_spectrum has there been any specific info of crews out of customers impacted estimated of days to resolve all other utilities have spoken,1,9603,2017-11-01 07:38:20+00:00,117747,True,2017-10-30/2017-11-05,0,True,True,4
6619,6619,mention 789921 hi scott we're so sorry for the frustrating experience can you provide more detail on your issue we re here to help aj,2,9744,2017-11-01 01:16:12+00:00,117781,True,2017-10-30/2017-11-05,2,False,False,4
9464,9464,mention 702982 little more information about why the cafe staff were rude did you get a name of who spoke to you or a brief,0,13196,2017-11-01 01:59:39+00:00,118713,True,2017-10-30/2017-11-05,0,True,True,4
6489,6489,alô mention askpaypal mention 119347 ajuda pls,2,9598,2017-10-31 23:57:42+00:00,117746,True,2017-10-30/2017-11-05,0,True,True,4
6453,6453,not sure what happn to customer services of airtel called thm 4 tyms today and for no reason they were v rude mention airtel_care mention 117128,1,9563,2017-11-01 00:17:57+00:00,117737,True,2017-10-30/2017-11-05,0,True,True,4
6657,6657,mention virgintrains i've tried all of that and conceded glorious failure just decided to spend the money i would have wasted on working on a 4 can of grolsch,0,9784,2017-11-01 00:20:46+00:00,117791,True,2017-10-30/2017-11-05,0,True,True,4
